nome_completo,idade,data,frequencia,cardio_minutos,cardio_distancia,cardio_velocidade,cardio_rpm,musculacao_peso,musculacao_repeticoes,musculacao_series
Cynthia Chung,42,2024-08-16,5,26,7.14,10.66,92.39,30,9,3
Cynthia Chung,42,2024-08-13,5,51,6.75,8.67,76.13,80,11,2
Cynthia Chung,42,2024-08-15,5,36,5.29,13.92,93.37,24,13,5
Cynthia Chung,42,2024-08-12,5,37,7.52,14.04,91.79,89,15,4
Cynthia Chung,42,2024-08-13,5,40,5.69,11.86,82.19,30,9,5
Cynthia Chung,42,2024-08-12,5,44,3.02,8.11,80.8,35,10,3
Cynthia Chung,42,2024-08-15,5,27,2.31,11.39,66.83,87,15,3
Cynthia Chung,42,2024-08-16,5,46,5.2,10.37,77.42,57,12,4
Cynthia Chung,42,2024-08-16,5,43,6.51,9.33,71.61,46,13,4
Scott Reyes,48,2024-08-13,5,41,9.42,13.76,94.1,37,10,5
Scott Reyes,48,2024-08-12,5,40,5.33,9.2,62.68,20,12,3
Scott Reyes,48,2024-08-13,5,26,6.3,10.65,62.44,79,10,2
Scott Reyes,48,2024-08-14,5,60,6.47,9.81,85.15,44,12,4
Scott Reyes,48,2024-08-15,5,57,7.83,10.94,90.68,52,11,2
Scott Reyes,48,2024-08-16,5,29,2.82,9.73,67.13,92,9,3
Scott Reyes,48,2024-08-16,5,57,7.16,11.06,83.03,95,12,5
Scott Reyes,48,2024-08-13,5,30,2.02,9.85,68.66,98,10,3
Scott Reyes,48,2024-08-13,5,50,9.0,10.59,95.84,26,10,5
Scott Reyes,48,2024-08-15,5,50,4.62,12.0,64.69,91,14,5
Scott Reyes,48,2024-08-15,5,50,4.84,14.71,72.68,30,11,3
Scott Reyes,48,2024-08-14,5,29,8.72,12.48,79.6,52,9,5
Scott Reyes,48,2024-08-14,5,31,2.2,10.93,78.64,64,14,3
Scott Reyes,48,2024-08-16,5,55,9.01,15.36,67.64,67,10,2
Scott Reyes,48,2024-08-13,5,48,4.89,9.56,83.45,62,9,4
Heather Fleming,34,2024-08-16,2,37,2.27,10.2,79.15,25,12,4
Heather Fleming,34,2024-08-12,2,56,8.59,14.91,97.1,97,15,5
Heather Fleming,34,2024-08-13,2,50,8.0,13.18,81.82,33,8,4
Heather Fleming,34,2024-08-12,2,59,9.15,9.23,89.45,36,9,5
Heather Fleming,34,2024-08-12,2,23,5.55,13.68,72.57,89,12,3
Heather Fleming,34,2024-08-16,2,21,4.66,13.38,95.99,41,13,2
Allison Stein,60,2024-08-15,5,23,2.52,14.6,80.06,54,9,3
Allison Stein,60,2024-08-15,5,22,4.2,9.59,80.22,42,8,4
Allison Stein,60,2024-08-14,5,55,4.81,10.73,82.73,31,15,2
Allison Stein,60,2024-08-12,5,25,3.46,8.69,72.7,100,8,3
Allison Stein,60,2024-08-12,5,33,7.1,11.68,95.09,51,12,3
Allison Stein,60,2024-08-13,5,39,2.43,13.65,67.12,37,13,5
Allison Stein,60,2024-08-13,5,32,4.18,9.59,99.17,53,15,4
Allison Stein,60,2024-08-12,5,51,4.84,10.91,90.89,86,15,3
Allison Stein,60,2024-08-12,5,57,5.09,12.3,68.43,75,13,4
Allison Stein,60,2024-08-13,5,41,7.6,12.03,93.19,54,9,3
Allison Stein,60,2024-08-14,5,33,5.74,8.25,64.61,100,10,5
Allison Stein,60,2024-08-13,5,49,6.69,10.98,75.12,95,8,4
Allison Stein,60,2024-08-12,5,60,4.87,15.21,66.35,80,13,4
Allison Stein,60,2024-08-12,5,31,9.31,10.45,78.67,43,8,5
Allison Stein,60,2024-08-16,5,49,6.75,13.56,89.24,80,11,4
Christopher Warren,41,2024-08-15,4,45,4.4,15.77,95.1,84,9,5
Christopher Warren,41,2024-08-15,4,37,9.63,11.21,61.14,85,10,4
Christopher Warren,41,2024-08-16,4,53,3.59,15.78,90.07,36,13,2
Christopher Warren,41,2024-08-12,4,39,8.34,9.13,73.84,70,10,5
Christopher Warren,41,2024-08-12,4,29,3.6,9.38,72.3,43,11,3
Christopher Warren,41,2024-08-15,4,25,7.79,9.23,82.21,67,8,5
Christopher Warren,41,2024-08-13,4,42,2.8,12.4,75.76,47,15,5
Christopher Warren,41,2024-08-15,4,35,8.1,8.77,65.14,37,14,4
Christopher Warren,41,2024-08-14,4,47,6.78,12.27,73.87,95,8,3
Christopher Warren,41,2024-08-16,4,31,8.14,10.95,73.59,20,14,2
Christopher Warren,41,2024-08-13,4,28,6.0,8.35,72.08,31,13,5
Christopher Warren,41,2024-08-13,4,47,3.21,10.49,87.01,81,8,4
Steve Simmons,44,2024-08-13,3,45,7.46,14.67,78.6,30,13,2
Steve Simmons,44,2024-08-15,3,20,3.29,9.03,80.28,78,8,5
Steve Simmons,44,2024-08-15,3,47,8.17,10.42,70.35,34,15,4
Steve Simmons,44,2024-08-15,3,41,8.75,15.77,64.47,42,14,5
Steve Simmons,44,2024-08-12,3,29,2.06,15.59,88.3,53,11,5
Steve Simmons,44,2024-08-15,3,23,5.72,8.32,94.72,78,13,2
Steve Simmons,44,2024-08-16,3,43,4.02,10.7,71.85,23,12,3
Steve Simmons,44,2024-08-14,3,42,5.34,11.57,71.91,24,9,4
Steve Simmons,44,2024-08-12,3,54,7.91,9.99,63.36,32,10,3
Annette Smith,58,2024-08-15,5,37,4.76,11.66,84.69,87,15,2
Annette Smith,58,2024-08-12,5,40,4.98,9.17,99.07,32,14,2
Annette Smith,58,2024-08-14,5,60,7.99,11.38,60.9,52,9,5
Annette Smith,58,2024-08-12,5,32,6.57,15.96,84.62,89,11,2
Annette Smith,58,2024-08-14,5,56,5.78,14.09,77.48,43,12,2
Annette Smith,58,2024-08-16,5,45,9.28,13.43,70.91,72,11,2
Annette Smith,58,2024-08-15,5,28,4.2,11.7,91.61,60,9,3
Annette Smith,58,2024-08-13,5,21,7.67,9.77,84.46,97,15,5
Annette Smith,58,2024-08-16,5,41,6.33,11.8,82.31,63,13,4
Annette Smith,58,2024-08-14,5,48,3.21,14.83,79.96,88,10,5
Annette Smith,58,2024-08-14,5,45,2.26,14.82,98.71,100,15,4
Annette Smith,58,2024-08-12,5,33,7.98,12.24,72.16,60,15,5
Annette Smith,58,2024-08-12,5,29,7.0,9.33,74.07,75,14,2
Annette Smith,58,2024-08-14,5,55,7.95,15.92,75.01,88,10,5
Annette Smith,58,2024-08-16,5,27,2.78,9.75,99.69,93,12,3
Caitlyn Gonzalez,28,2024-08-16,5,46,4.82,9.74,96.02,55,13,4
Caitlyn Gonzalez,28,2024-08-12,5,60,8.09,10.54,81.43,70,11,5
Caitlyn Gonzalez,28,2024-08-15,5,49,4.29,15.4,66.28,42,14,4
Caitlyn Gonzalez,28,2024-08-12,5,54,8.64,14.1,86.25,32,14,5
Caitlyn Gonzalez,28,2024-08-15,5,46,3.51,8.23,68.97,98,9,5
Caitlyn Gonzalez,28,2024-08-12,5,40,6.88,9.33,85.02,31,13,2
Caitlyn Gonzalez,28,2024-08-16,5,44,6.42,14.91,94.01,40,15,4
Caitlyn Gonzalez,28,2024-08-13,5,31,5.78,13.7,67.99,36,12,2
Caitlyn Gonzalez,28,2024-08-12,5,33,6.62,11.67,87.35,76,11,3
Caitlyn Gonzalez,28,2024-08-15,5,52,7.13,14.43,93.52,40,11,5
Caitlyn Gonzalez,28,2024-08-12,5,20,7.99,13.46,76.25,86,15,5
Caitlyn Gonzalez,28,2024-08-12,5,46,9.66,15.07,81.49,97,8,5
Caitlyn Gonzalez,28,2024-08-15,5,23,4.34,11.19,92.89,25,13,5
Caitlyn Gonzalez,28,2024-08-16,5,60,7.2,11.43,64.96,38,12,2
Caitlyn Gonzalez,28,2024-08-13,5,43,5.3,10.72,96.52,81,11,4
Barbara Mills,24,2024-08-12,4,49,9.19,11.93,69.79,53,13,4
Barbara Mills,24,2024-08-15,4,41,8.3,13.6,82.73,96,8,3
Barbara Mills,24,2024-08-13,4,53,4.31,9.77,74.83,66,12,4
Barbara Mills,24,2024-08-13,4,56,7.07,11.8,77.59,57,10,3
Barbara Mills,24,2024-08-13,4,58,4.34,11.07,85.47,23,11,4
Barbara Mills,24,2024-08-13,4,57,2.1,10.91,80.34,86,14,5
Barbara Mills,24,2024-08-16,4,30,9.78,13.15,83.49,84,13,4
Barbara Mills,24,2024-08-15,4,51,7.19,14.97,79.28,81,14,2
Barbara Mills,24,2024-08-12,4,41,3.8,9.65,66.0,97,9,3
Barbara Mills,24,2024-08-14,4,51,5.67,15.3,96.25,87,11,3
Barbara Mills,24,2024-08-14,4,22,5.19,8.79,73.18,28,12,2
Barbara Mills,24,2024-08-12,4,48,6.53,9.98,70.24,43,11,3
Denise Lara,47,2024-08-12,3,58,4.13,10.22,89.72,28,10,4
Denise Lara,47,2024-08-12,3,33,3.82,12.69,83.25,79,9,2
Denise Lara,47,2024-08-14,3,60,2.58,11.83,77.68,80,11,2
Denise Lara,47,2024-08-16,3,57,3.72,11.9,82.77,94,14,2
Denise Lara,47,2024-08-15,3,32,6.71,13.08,90.22,20,12,5
Denise Lara,47,2024-08-16,3,37,5.94,9.41,80.29,85,12,4
Denise Lara,47,2024-08-14,3,54,3.99,10.2,82.45,59,15,2
Denise Lara,47,2024-08-13,3,51,2.05,15.15,80.38,83,10,3
Denise Lara,47,2024-08-12,3,47,7.38,8.76,94.48,63,10,3
Nancy Schneider,24,2024-08-13,3,39,6.01,10.56,81.22,33,12,3
Nancy Schneider,24,2024-08-16,3,29,4.59,9.54,75.85,41,10,3
Nancy Schneider,24,2024-08-14,3,53,9.85,13.23,91.55,54,11,4
Nancy Schneider,24,2024-08-15,3,39,4.97,10.45,89.07,60,15,4
Nancy Schneider,24,2024-08-15,3,56,5.15,11.34,90.49,71,8,5
Nancy Schneider,24,2024-08-14,3,28,9.8,14.14,60.78,45,11,4
Nancy Schneider,24,2024-08-14,3,43,2.19,11.42,75.3,91,11,3
Nancy Schneider,24,2024-08-16,3,52,5.52,10.19,62.98,40,13,5
Nancy Schneider,24,2024-08-16,3,50,9.62,15.57,91.25,69,15,3
Chase Hansen,35,2024-08-12,5,26,2.45,10.74,81.52,76,12,2
Chase Hansen,35,2024-08-15,5,28,9.05,8.59,99.09,72,10,3
Chase Hansen,35,2024-08-16,5,39,6.59,12.49,77.53,61,12,4
Chase Hansen,35,2024-08-12,5,28,8.18,8.54,91.44,60,13,5
Chase Hansen,35,2024-08-13,5,31,4.57,9.82,74.49,45,12,4
Chase Hansen,35,2024-08-16,5,21,3.12,13.14,77.09,82,8,2
Chase Hansen,35,2024-08-16,5,43,2.13,11.5,61.28,84,13,5
Chase Hansen,35,2024-08-14,5,56,4.67,8.54,63.02,31,9,3
Chase Hansen,35,2024-08-16,5,25,6.59,11.75,86.01,44,9,5
Chase Hansen,35,2024-08-14,5,49,5.61,15.04,89.56,62,9,3
Chase Hansen,35,2024-08-16,5,41,5.63,14.25,89.58,75,8,5
Chase Hansen,35,2024-08-16,5,38,2.05,14.63,60.75,48,13,5
Chase Hansen,35,2024-08-13,5,36,8.84,12.68,90.71,88,15,3
Chase Hansen,35,2024-08-16,5,42,9.15,13.72,83.07,44,10,3
Chase Hansen,35,2024-08-14,5,31,2.81,12.27,97.78,25,10,4
Cole Smith,22,2024-08-14,4,34,7.27,9.61,66.53,54,11,3
Cole Smith,22,2024-08-14,4,21,3.1,15.19,77.59,68,8,5
Cole Smith,22,2024-08-13,4,44,2.39,11.51,67.95,68,9,2
Cole Smith,22,2024-08-13,4,52,9.31,13.8,64.87,46,9,5
Cole Smith,22,2024-08-16,4,42,8.0,10.54,67.64,31,13,5
Cole Smith,22,2024-08-14,4,52,2.9,11.66,60.29,73,14,2
Cole Smith,22,2024-08-14,4,43,9.57,14.69,77.37,58,11,2
Cole Smith,22,2024-08-15,4,50,2.13,15.71,89.19,61,8,3
Cole Smith,22,2024-08-13,4,31,6.52,9.02,66.23,80,8,2
Cole Smith,22,2024-08-16,4,33,8.93,13.29,74.87,73,10,5
Cole Smith,22,2024-08-13,4,31,9.49,15.72,89.68,43,13,2
Cole Smith,22,2024-08-13,4,21,5.98,10.45,85.01,53,13,2
Grace Anderson,19,2024-08-12,4,50,2.27,14.98,96.54,25,14,3
Grace Anderson,19,2024-08-13,4,26,2.12,15.18,63.68,28,9,5
Grace Anderson,19,2024-08-15,4,46,8.85,12.29,65.38,97,8,4
Grace Anderson,19,2024-08-15,4,50,9.2,10.05,72.92,89,13,2
Grace Anderson,19,2024-08-15,4,51,7.99,14.82,67.85,48,10,3
Grace Anderson,19,2024-08-13,4,25,7.95,13.74,71.29,98,9,3
Grace Anderson,19,2024-08-13,4,36,3.48,13.27,73.15,79,12,3
Grace Anderson,19,2024-08-14,4,47,5.0,9.16,89.46,24,14,2
Grace Anderson,19,2024-08-13,4,31,2.11,13.08,93.42,50,10,5
Grace Anderson,19,2024-08-14,4,20,6.58,11.87,73.76,100,14,5
Grace Anderson,19,2024-08-13,4,49,6.97,12.37,64.71,55,13,4
Grace Anderson,19,2024-08-13,4,36,4.73,14.98,90.88,78,9,4
Philip Jones,51,2024-08-12,4,43,5.41,8.2,81.73,32,11,5
Philip Jones,51,2024-08-12,4,27,6.4,10.37,94.93,59,15,5
Philip Jones,51,2024-08-16,4,25,9.73,15.77,67.3,85,11,3
Philip Jones,51,2024-08-13,4,21,3.59,13.96,81.02,39,8,4
Philip Jones,51,2024-08-16,4,34,7.55,15.98,66.67,40,9,3
Philip Jones,51,2024-08-16,4,34,8.75,14.01,66.08,98,14,3
Philip Jones,51,2024-08-14,4,23,9.67,15.59,71.86,86,14,5
Philip Jones,51,2024-08-15,4,40,3.09,15.51,60.01,52,12,3
Philip Jones,51,2024-08-16,4,58,9.67,8.47,76.42,38,15,3
Philip Jones,51,2024-08-13,4,45,8.29,13.17,75.64,44,11,4
Philip Jones,51,2024-08-12,4,34,9.71,10.21,95.71,35,10,3
Philip Jones,51,2024-08-15,4,29,7.38,14.08,60.43,35,12,2
Ronnie Buchanan,58,2024-08-13,5,48,4.39,9.0,89.72,78,10,2
Ronnie Buchanan,58,2024-08-14,5,37,9.6,8.33,93.52,52,9,5
Ronnie Buchanan,58,2024-08-15,5,57,3.35,13.68,94.62,82,12,3
Ronnie Buchanan,58,2024-08-16,5,26,2.71,13.85,98.39,66,11,5
Ronnie Buchanan,58,2024-08-15,5,46,2.45,8.84,90.8,55,12,4
Ronnie Buchanan,58,2024-08-15,5,36,9.86,8.66,64.05,82,11,5
Ronnie Buchanan,58,2024-08-13,5,57,5.47,10.13,99.89,82,14,5
Ronnie Buchanan,58,2024-08-12,5,58,2.86,14.71,85.71,32,9,2
Ronnie Buchanan,58,2024-08-13,5,43,6.64,13.67,84.15,70,8,4
Ronnie Buchanan,58,2024-08-15,5,49,6.59,12.18,97.61,100,14,2
Ronnie Buchanan,58,2024-08-13,5,56,3.45,13.04,73.16,57,14,2
Ronnie Buchanan,58,2024-08-15,5,36,4.87,13.46,74.1,51,12,5
Ronnie Buchanan,58,2024-08-12,5,40,5.67,15.93,70.53,40,11,4
Ronnie Buchanan,58,2024-08-15,5,42,8.25,9.38,79.99,31,13,4
Ronnie Buchanan,58,2024-08-16,5,54,7.92,14.69,69.1,59,9,2
Brittany Richardson,58,2024-08-14,5,59,5.98,9.49,75.31,53,15,4
Brittany Richardson,58,2024-08-14,5,48,9.17,14.04,98.37,61,8,2
Brittany Richardson,58,2024-08-13,5,57,4.48,12.05,85.69,57,10,5
Brittany Richardson,58,2024-08-16,5,24,3.59,8.72,83.92,71,12,3
Brittany Richardson,58,2024-08-14,5,54,4.83,9.06,75.41,57,9,4
Brittany Richardson,58,2024-08-13,5,48,8.61,9.97,66.2,55,8,5
Brittany Richardson,58,2024-08-13,5,34,3.96,9.81,85.92,47,10,2
Brittany Richardson,58,2024-08-14,5,35,9.72,14.86,79.33,76,14,3
Brittany Richardson,58,2024-08-15,5,31,8.78,12.65,85.09,69,12,4
Brittany Richardson,58,2024-08-14,5,47,4.96,15.2,97.48,60,13,2
Brittany Richardson,58,2024-08-13,5,40,8.88,15.89,69.88,88,10,2
Brittany Richardson,58,2024-08-16,5,50,6.28,8.84,93.05,49,13,3
Brittany Richardson,58,2024-08-15,5,37,6.59,8.43,84.75,83,14,2
Brittany Richardson,58,2024-08-13,5,21,6.48,12.47,62.3,64,15,3
Brittany Richardson,58,2024-08-12,5,42,2.52,13.75,82.79,23,15,5
Dale Lynn,26,2024-08-13,5,48,4.48,13.58,72.19,49,14,3
Dale Lynn,26,2024-08-16,5,57,4.52,8.05,84.38,65,9,2
Dale Lynn,26,2024-08-16,5,24,6.24,13.84,89.3,51,10,3
Dale Lynn,26,2024-08-12,5,51,7.83,10.65,63.77,71,14,5
Dale Lynn,26,2024-08-15,5,50,3.11,10.75,63.83,65,10,5
Dale Lynn,26,2024-08-14,5,51,2.73,10.08,68.02,64,9,4
Dale Lynn,26,2024-08-15,5,26,6.19,8.16,84.25,91,8,4
Dale Lynn,26,2024-08-12,5,30,2.01,15.88,60.5,61,14,4
Dale Lynn,26,2024-08-12,5,56,6.51,14.87,98.23,44,15,3
Dale Lynn,26,2024-08-16,5,33,9.81,8.78,87.33,39,13,3
Dale Lynn,26,2024-08-15,5,31,6.06,14.51,77.8,99,8,2
Dale Lynn,26,2024-08-14,5,38,2.86,13.46,83.6,41,9,5
Dale Lynn,26,2024-08-13,5,58,3.24,12.91,73.5,78,14,5
Dale Lynn,26,2024-08-12,5,55,2.52,9.97,65.66,82,11,5
Dale Lynn,26,2024-08-12,5,42,2.47,15.86,79.22,95,9,2
Robert Lewis,60,2024-08-16,4,56,6.6,12.26,75.77,89,11,4
Robert Lewis,60,2024-08-14,4,28,5.58,9.58,97.77,74,14,5
Robert Lewis,60,2024-08-15,4,25,5.92,11.93,72.86,81,14,4
Robert Lewis,60,2024-08-15,4,38,8.17,13.59,81.1,25,11,2
Robert Lewis,60,2024-08-14,4,57,7.98,12.57,66.93,60,8,2
Robert Lewis,60,2024-08-12,4,39,5.08,10.81,81.51,75,10,4
Robert Lewis,60,2024-08-12,4,33,2.79,15.6,95.69,60,9,3
Robert Lewis,60,2024-08-15,4,33,6.57,12.9,61.81,68,11,2
Robert Lewis,60,2024-08-14,4,20,9.24,13.28,96.61,62,10,5
Robert Lewis,60,2024-08-13,4,43,9.34,11.22,66.24,96,11,4
Robert Lewis,60,2024-08-15,4,56,7.68,15.22,72.39,54,14,2
Robert Lewis,60,2024-08-15,4,46,5.02,14.74,67.58,82,12,2
Michael Tapia,58,2024-08-12,5,48,3.03,13.52,62.82,34,9,3
Michael Tapia,58,2024-08-15,5,24,3.47,10.62,97.74,52,14,4
Michael Tapia,58,2024-08-16,5,38,4.28,12.56,64.34,35,14,3
Michael Tapia,58,2024-08-12,5,55,8.77,9.61,80.73,24,15,5
Michael Tapia,58,2024-08-12,5,27,3.83,14.66,67.38,28,11,5
Michael Tapia,58,2024-08-16,5,43,5.5,9.14,83.88,25,11,3
Michael Tapia,58,2024-08-14,5,22,6.55,15.59,73.65,52,10,4
Michael Tapia,58,2024-08-15,5,32,9.21,8.45,75.2,57,9,3
Michael Tapia,58,2024-08-13,5,60,3.55,13.26,77.55,76,9,3
Michael Tapia,58,2024-08-16,5,53,4.3,9.29,81.88,60,8,2
Michael Tapia,58,2024-08-12,5,46,6.14,8.14,88.82,61,13,2
Michael Tapia,58,2024-08-13,5,26,7.47,8.05,60.14,27,14,2
Michael Tapia,58,2024-08-13,5,60,2.28,12.36,60.79,80,14,4
Michael Tapia,58,2024-08-16,5,44,5.6,13.98,87.32,98,12,4
Michael Tapia,58,2024-08-15,5,50,9.36,9.23,81.46,66,11,3
Dennis Alvarez,36,2024-08-15,3,36,9.06,10.94,60.84,58,10,2
Dennis Alvarez,36,2024-08-15,3,46,7.69,12.33,69.08,71,10,4
Dennis Alvarez,36,2024-08-13,3,45,5.37,11.34,89.34,76,14,5
Dennis Alvarez,36,2024-08-14,3,41,4.61,11.19,88.93,46,11,3
Dennis Alvarez,36,2024-08-13,3,56,3.56,14.99,86.37,99,13,5
Dennis Alvarez,36,2024-08-16,3,46,5.0,10.46,75.71,80,9,5
Dennis Alvarez,36,2024-08-14,3,59,5.3,9.6,73.51,40,14,5
Dennis Alvarez,36,2024-08-13,3,48,2.19,9.65,82.7,42,12,3
Dennis Alvarez,36,2024-08-15,3,56,8.25,9.58,76.45,79,11,3
Lindsey Reed MD,49,2024-08-16,4,59,6.24,13.02,61.41,32,9,2
Lindsey Reed MD,49,2024-08-12,4,20,9.36,14.96,73.26,31,13,4
Lindsey Reed MD,49,2024-08-13,4,29,9.66,10.46,62.64,99,13,5
Lindsey Reed MD,49,2024-08-15,4,41,7.63,10.32,64.06,91,10,3
Lindsey Reed MD,49,2024-08-13,4,46,2.95,15.28,76.39,91,15,4
Lindsey Reed MD,49,2024-08-13,4,27,7.31,9.17,77.8,25,10,5
Lindsey Reed MD,49,2024-08-15,4,44,5.82,14.14,83.45,66,15,3
Lindsey Reed MD,49,2024-08-15,4,21,9.76,15.57,82.67,63,9,4
Lindsey Reed MD,49,2024-08-12,4,31,3.08,10.4,75.74,39,9,3
Lindsey Reed MD,49,2024-08-14,4,38,7.69,15.59,63.32,97,15,2
Lindsey Reed MD,49,2024-08-16,4,57,5.34,9.35,94.05,44,12,2
Lindsey Reed MD,49,2024-08-15,4,40,9.25,8.42,69.55,59,12,5
Maria Li,45,2024-08-12,4,37,8.0,14.08,78.32,30,13,2
Maria Li,45,2024-08-13,4,59,2.09,12.59,72.11,45,15,5
Maria Li,45,2024-08-15,4,22,7.56,10.16,75.01,66,14,5
Maria Li,45,2024-08-14,4,28,9.54,13.75,82.1,82,12,4
Maria Li,45,2024-08-12,4,48,9.35,8.68,86.65,60,9,2
Maria Li,45,2024-08-13,4,26,3.94,9.42,62.6,93,11,2
Maria Li,45,2024-08-12,4,20,7.78,13.89,73.65,99,9,3
Maria Li,45,2024-08-16,4,60,9.73,15.75,85.24,62,9,2
Maria Li,45,2024-08-12,4,28,3.6,13.97,63.25,31,9,2
Maria Li,45,2024-08-15,4,34,3.68,13.74,75.48,100,11,5
Maria Li,45,2024-08-13,4,51,6.84,9.49,71.52,95,8,5
Maria Li,45,2024-08-13,4,52,2.05,9.41,67.91,38,11,2
Katherine Kelley,22,2024-08-13,3,40,8.05,9.82,75.79,95,12,5
Katherine Kelley,22,2024-08-16,3,60,4.28,11.41,92.98,50,8,4
Katherine Kelley,22,2024-08-14,3,30,2.52,8.5,73.77,27,14,2
Katherine Kelley,22,2024-08-15,3,20,9.82,13.4,72.74,66,9,4
Katherine Kelley,22,2024-08-14,3,48,4.86,14.49,74.82,58,15,4
Katherine Kelley,22,2024-08-16,3,32,3.82,9.36,87.63,72,15,5
Katherine Kelley,22,2024-08-14,3,45,5.71,15.19,78.09,38,14,5
Katherine Kelley,22,2024-08-12,3,28,8.31,11.05,94.81,39,14,4
Katherine Kelley,22,2024-08-12,3,47,8.33,13.29,66.91,95,10,3
Miss Brittney Powell,24,2024-08-15,2,50,3.2,10.7,60.87,70,10,4
Miss Brittney Powell,24,2024-08-16,2,37,3.82,11.89,88.95,75,14,3
Miss Brittney Powell,24,2024-08-15,2,23,4.83,8.85,98.12,81,12,3
Miss Brittney Powell,24,2024-08-13,2,53,9.55,14.43,76.65,21,12,3
Miss Brittney Powell,24,2024-08-14,2,60,4.48,12.95,84.47,96,10,4
Miss Brittney Powell,24,2024-08-14,2,43,8.46,14.91,74.78,80,9,2
Jose Francis,46,2024-08-15,4,35,3.68,10.61,69.34,60,15,4
Jose Francis,46,2024-08-16,4,41,6.62,10.65,67.78,36,13,3
Jose Francis,46,2024-08-16,4,59,3.9,14.56,79.54,80,8,4
Jose Francis,46,2024-08-16,4,26,5.07,9.19,72.87,87,15,5
Jose Francis,46,2024-08-16,4,37,2.54,11.12,67.73,55,10,4
Jose Francis,46,2024-08-12,4,50,3.97,13.06,73.09,99,15,3
Jose Francis,46,2024-08-14,4,40,5.88,10.51,95.33,45,11,2
Jose Francis,46,2024-08-14,4,23,7.88,9.56,91.95,56,11,5
Jose Francis,46,2024-08-15,4,20,4.39,9.63,71.84,23,14,2
Jose Francis,46,2024-08-14,4,49,8.21,15.94,77.87,68,10,5
Jose Francis,46,2024-08-14,4,26,9.5,11.65,67.91,97,15,4
Jose Francis,46,2024-08-13,4,57,3.03,15.65,64.96,61,15,4
Christine Hawkins,27,2024-08-15,4,55,2.2,11.47,72.96,42,13,2
Christine Hawkins,27,2024-08-14,4,40,6.52,12.55,95.33,27,10,5
Christine Hawkins,27,2024-08-12,4,24,3.12,8.82,66.54,50,9,4
Christine Hawkins,27,2024-08-14,4,41,2.65,10.75,62.78,71,8,5
Christine Hawkins,27,2024-08-15,4,29,6.38,8.72,68.29,40,9,4
Christine Hawkins,27,2024-08-13,4,35,2.45,13.47,60.97,48,15,2
Christine Hawkins,27,2024-08-12,4,34,8.07,15.6,98.18,37,13,4
Christine Hawkins,27,2024-08-15,4,60,7.36,8.15,90.62,83,8,5
Christine Hawkins,27,2024-08-16,4,24,2.32,12.72,68.35,94,15,2
Christine Hawkins,27,2024-08-14,4,25,6.65,10.94,95.94,41,14,3
Christine Hawkins,27,2024-08-13,4,54,2.06,13.02,84.91,54,13,5
Christine Hawkins,27,2024-08-13,4,32,8.03,10.05,67.83,53,14,2
Kelli Joyce,59,2024-08-15,4,21,5.56,15.74,86.87,71,11,3
Kelli Joyce,59,2024-08-12,4,22,5.1,8.85,97.32,46,11,4
Kelli Joyce,59,2024-08-13,4,57,8.54,10.89,62.17,100,11,4
Kelli Joyce,59,2024-08-13,4,52,2.19,8.1,93.18,62,11,5
Kelli Joyce,59,2024-08-15,4,40,5.66,11.13,90.15,82,15,4
Kelli Joyce,59,2024-08-13,4,24,6.93,15.08,94.11,99,8,2
Kelli Joyce,59,2024-08-14,4,20,4.43,11.05,82.72,40,9,2
Kelli Joyce,59,2024-08-14,4,33,7.17,15.77,89.67,67,9,4
Kelli Joyce,59,2024-08-15,4,21,4.38,8.28,64.8,38,12,5
Kelli Joyce,59,2024-08-13,4,27,9.36,13.95,87.27,23,15,3
Kelli Joyce,59,2024-08-12,4,27,2.69,9.88,94.79,94,12,4
Kelli Joyce,59,2024-08-12,4,56,5.84,13.85,66.13,28,14,5
Levi Roy,19,2024-08-15,2,47,8.64,11.3,98.92,93,8,2
Levi Roy,19,2024-08-14,2,38,7.75,9.62,70.69,54,11,3
Levi Roy,19,2024-08-15,2,20,9.97,8.35,82.53,75,15,3
Levi Roy,19,2024-08-12,2,38,4.91,12.78,78.25,80,10,4
Levi Roy,19,2024-08-14,2,55,6.33,10.57,85.57,72,10,5
Levi Roy,19,2024-08-14,2,49,9.87,14.14,65.91,83,14,4
Morgan Huffman,45,2024-08-16,2,36,9.08,10.66,74.35,79,15,3
Morgan Huffman,45,2024-08-12,2,41,6.05,14.88,85.0,96,13,3
Morgan Huffman,45,2024-08-16,2,28,9.82,14.34,92.99,70,9,5
Morgan Huffman,45,2024-08-12,2,52,6.35,12.16,83.02,52,10,3
Morgan Huffman,45,2024-08-14,2,51,2.94,13.85,91.88,90,14,5
Morgan Huffman,45,2024-08-13,2,56,4.81,11.26,90.06,33,11,5
Sarah James,27,2024-08-12,3,52,8.4,11.96,96.63,59,11,5
Sarah James,27,2024-08-14,3,33,6.34,8.77,92.58,23,8,2
Sarah James,27,2024-08-14,3,27,3.66,14.62,87.22,28,12,5
Sarah James,27,2024-08-12,3,47,9.56,13.29,60.42,96,12,4
Sarah James,27,2024-08-15,3,43,3.67,11.43,83.59,81,8,5
Sarah James,27,2024-08-12,3,51,4.56,8.25,88.03,69,9,5
Sarah James,27,2024-08-16,3,59,9.05,15.59,87.39,23,14,2
Sarah James,27,2024-08-15,3,25,5.8,12.35,63.32,100,9,5
